Corpus	Id_aa	Nom_aa	Id_phrase	Texte_phrase	Id_SitEmo	Auteur_SitEmo	Texte_SitEmo	Nature_SitEmo	Declencheur_entier	Mode	Type1	Type2	Cat1	Cat2	Lemmes_declencheurs	Lemmes_SitEmo
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_867-959	Il va aussi combattre la corruption et l’insécurité», deux autres grands problèmes du pays. 	aetienne_1621579834719_1616-10218978	aetienne	l’insécurité	SN	insécurité	Designee	Base	Aucun	Peur	Aucune	insécurité	l’ insécurité
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_959-1116	Jair Bolsonaro propose de donner une arme à feu aux citoyens pour se défendre contre la violence. «Il faut d’abord leur apprendre à s’en servir, dit Murilo. 	aetienne_1621579834722_1616-10218978	aetienne	la violence	SN	violence	Suggeree	Base	Aucun	Peur	Aucune	violence	le violence
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_1155-1338	Murilo est pour que les adolescents de moins de 18 ans aillent en prison s’ils ne respectent pas la loi, comme le veut Bolsonaro : «J’ai déjà été attaqué par des garçons très jeunes. 	aetienne_1629826500380_1616-10218978	aetienne	ai déjà été attaqué par des garçons très jeunes	Proposition	attaqué	Suggeree	Base	Base	Colere	Peur	attaquer	avoir déjà être attaquer par un garçon très jeune
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_1338-1382	De nos jours, même les profs sont agressés. 	aetienne_1629826467772_1616-10218978	aetienne	les profs sont agressés	Proposition	agressés	Suggeree	Base	Base	Colere	Peur	agresser	le prof être agresser
PtitLibe	1616-10218978	7-12_PtitLibe79-election_president_Bresil_Murilo	1616-10218978_1338-1382	De nos jours, même les profs sont agressés. 	aetienne_1629826486030_1616-10218978	aetienne	même	SAdv	même	Montree	Base	Base	Colere	Peur	même	même
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_42-153	Malgré toutes les choses choquantes qu’il peut dire, Jair Bolsonaro a bel et bien été élu président du Brésil. 	aetienne_1621579834758_3175-18248175	aetienne	choquantes	SAdj	choquantes	Designee	Base	Base	Surprise	Peur	choquante	choquante
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_986-1127	Le futur président veut permettre aux Brésiliens d’avoir une arme plus facilement, pour se défendre de gens qui voudraient leur faire du mal.	aetienne_1621579834769_3175-18248175	aetienne	faire du mal	Proposition	faire du mal	Designee	Base	Aucun	Tristesse	Aucune	faire de mal	faire de mal
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_2120-2198	Un parti politique appelé le Parti des travailleurs est accusé de corruption. 	aetienne_1629826831002_3175-18248175	aetienne	est accusé de corruption	Proposition	accusé	Comportementale	Base	Aucun	Colere	Aucune	accuser	être accuser de corruption
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_2120-2198	Un parti politique appelé le Parti des travailleurs est accusé de corruption. 	aetienne_1629826843994_3175-18248175	aetienne	corruption	SN	corruption	Suggeree	Base	Aucun	Colere	Aucune	corruption	corruption
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_2310-2499	Et la femme qui est devenue présidente après lui, Dilma Rousseff, a perdu son travail de présidente parce que son parti est accusé de corruption (même si elle-même n’a pas reçu de cadeaux).	aetienne_1629826897515_3175-18248175	aetienne	corruption	SN	corruption	Suggeree	Base	Aucun	Colere	Aucune	corruption	corruption
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_2310-2499	Et la femme qui est devenue présidente après lui, Dilma Rousseff, a perdu son travail de présidente parce que son parti est accusé de corruption (même si elle-même n’a pas reçu de cadeaux).	aetienne_1629826888465_3175-18248175	aetienne	est accusé de corruption	Proposition	accusé	Comportementale	Base	Aucun	Colere	Aucune	accuser	être accuser de corruption
PtitLibe	3175-18248175	7-12_PtitLibe79-election_president_Bresil_problemes	3175-18248175_2622-2793	Beaucoup d’électeurs ont refusé de voter pour lui parce qu’ils se sont dit que son parti continuerait à pratiquer la corruption, et ils en ont assez de ce genre de choses.	aetienne_1629826947950_3175-18248175	aetienne	en ont assez de ce genre de choses	Proposition	en ont assez	Designee	Base	Aucun	Colere	Aucune	en avoir assez	en avoir assez de ce genre de chose
PtitLibe	2397-39416058	7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro	2397-39416058_445-550	Pourtant, le Brésil était alors une dictature, les gens n’étaient pas libres, certains étaient torturés. 	aetienne_1629827535248_2397-39416058	aetienne	étaient torturés	Proposition	torturés	Suggeree	Base	Base	Peur	Tristesse	torturer	être torturer
PtitLibe	2397-39416058	7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro	2397-39416058_445-550	Pourtant, le Brésil était alors une dictature, les gens n’étaient pas libres, certains étaient torturés. 	aetienne_1629827499208_2397-39416058	aetienne	n’étaient pas libres	Proposition	pas libres	Suggeree	Base	Base	Tristesse	Peur	pas libre	n’ être pas libre
PtitLibe	2397-39416058	7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro	2397-39416058_550-797	Maintenant que Jair Bolsonaro est élu, «il y a une vraie crainte qu’il réponde par de la répression à ceux qui ne sont pas d’accord avec lui», souligne Christophe Ventura, chercheur à l’Institut de relations internationales et stratégiques (Iris).	aetienne_1621579834776_2397-39416058	aetienne	une vraie crainte qu’il réponde par de la répression à ceux qui ne sont pas d’accord avec lui	SN	crainte	Designee	Base	Aucun	Peur	Aucune	craindre	un vraie craindre qu’ il répondre par de le répression à celui qui ne être pas d’ accord avec luire
PtitLibe	2397-39416058	7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro	2397-39416058_550-797	Maintenant que Jair Bolsonaro est élu, «il y a une vraie crainte qu’il réponde par de la répression à ceux qui ne sont pas d’accord avec lui», souligne Christophe Ventura, chercheur à l’Institut de relations internationales et stratégiques (Iris).	aetienne_1621579834777_2397-39416058	aetienne	la répression	SN	répression	Suggeree	Base	Aucun	Peur	Aucune	répression	le répression
PtitLibe	2397-39416058	7-12_PtitLibe79-election_president_Bresil_Qui_est_Jair_Bolsonaro	2397-39416058_1001-1050	Il déclare des choses choquantes sur les femmes. 	aetienne_1621579834779_2397-39416058	aetienne	choquantes sur les femmes	SAdj	choquantes	Designee	Base	Base	Surprise	Colere	choquante	choquant sur le femme
PtitLibe	543-55744425	7-12_PtitLibe8-loi_travail_description	543-55744425_0-171	Depuis plusieurs semaines, de nombreuses personnes, dont beaucoup de jeunes, expriment leur colère contre un projet de loi qui concerne le travail des salariés en France. 	aetienne_1621579834810_543-55744425	aetienne	colère contre un projet de loi qui concerne le travail des salariés en France	SN	colère	Designee	Base	Aucun	Colere	Aucune	colèr	colère contre un projet de loi qui concerner le travail de salarié en France
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_50-140	Ce n’est pas la première fois qu’il y a des manifestations au sujet du travail en France. 	aetienne_1621579834840_4128-34306569	aetienne	des manifestations au sujet du travail	SN	manifestations	Comportementale	Base	Base	Colere	Peur	manifestation	un manifestation au sujet de travail
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_140-309	Les gens se mobilisent soit parce qu’ils pensent que leurs conditions de travail ne sont pas assez bonnes, soit parce qu’ils ont peur qu’une loi les rende moins bonnes. 	aetienne_1623939217732_4128-34306569	aetienne	leurs conditions de travail ne sont pas assez bonnes	Proposition	pas assez bonnes	Suggeree	Base	Aucun	Colere	Aucune	pas assez bon	leur condition de travail ne être pas assez bon
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_140-309	Les gens se mobilisent soit parce qu’ils pensent que leurs conditions de travail ne sont pas assez bonnes, soit parce qu’ils ont peur qu’une loi les rende moins bonnes. 	aetienne_1623939184197_4128-34306569	aetienne	se mobilisent	Proposition	se mobilisent	Comportementale	Base	Base	Colere	Peur	se mobiliser	se mobiliser
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_140-309	Les gens se mobilisent soit parce qu’ils pensent que leurs conditions de travail ne sont pas assez bonnes, soit parce qu’ils ont peur qu’une loi les rende moins bonnes. 	aetienne_1621579834841_4128-34306569	aetienne	peur qu’une loi les rende moins bonnes	SN	peur	Designee	Base	Aucun	Peur	Aucune	peur	peur qu’ un loi le rend moins bon
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_1514-1580	Au mois de mai, il y a eu de nombreuses manifestations en France. 	aetienne_1621579834848_4128-34306569	aetienne	de nombreuses manifestations	SN	manifestations	Comportementale	Base	Aucun	Colere	Aucune	manifestation	de nombreux manifestation
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_1618-1746	Ce sont d’abord des étudiants qui se sont mobilisés pour critiquer plusieurs choses qui ne leur plaisaient pas dans la société. 	aetienne_1621579834849_4128-34306569	aetienne	critiquer plusieurs choses qui ne leur plaisaient pas dans la société	Proposition	critiquer	Comportementale	Base	Aucun	Colere	Aucune	critiquer	critiquer plusieurs chose qui ne son plaisaient pas dans le société
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_1618-1746	Ce sont d’abord des étudiants qui se sont mobilisés pour critiquer plusieurs choses qui ne leur plaisaient pas dans la société. 	aetienne_1623939835011_4128-34306569	aetienne	se sont mobilisés	Proposition	se sont mobilisés	Comportementale	Base	Aucun	Colere	Aucune	se être mobiliser	se être mobiliser
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_1746-1868	Puis des ouvriers se sont mis en grève, pour protester contre leur rythme de travail et pour demander à être mieux payés. 	aetienne_1621579834850_4128-34306569	aetienne	protester contre leur rythme de travail	Proposition	protester	Comportementale	Base	Aucun	Colere	Aucune	protester	protester contre son rythme de travail
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_1746-1868	Puis des ouvriers se sont mis en grève, pour protester contre leur rythme de travail et pour demander à être mieux payés. 	aetienne_1623939897014_4128-34306569	aetienne	se sont mis en grève	Proposition	grève	Comportementale	Base	Aucun	Colere	Aucune	grever	se être mettre en grève
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_2002-2060	Après ces manifestations, les salaires ont été augmentés. 	aetienne_1623940043208_4128-34306569	aetienne	ces manifestations	SN	manifestations	Comportementale	Base	Aucun	Colere	Aucune	manifestation	ce manifestation
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_2959-3132	Ces trois années-là, des citoyens n’étaient pas d’accord pour travailler plus longtemps, donc ils ont manifesté pour afin que les gouvernements retirent leurs propositions. 	aetienne_1623940155426_4128-34306569	aetienne	pas d’accord pour travailler plus longtemps	SPrep	pas d’accord	Suggeree	Base	Aucun	Colere	Aucune	pas d’ accord	pas d’ accord pour travailler plus longtemps
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_2959-3132	Ces trois années-là, des citoyens n’étaient pas d’accord pour travailler plus longtemps, donc ils ont manifesté pour afin que les gouvernements retirent leurs propositions. 	aetienne_1623940202887_4128-34306569	aetienne	ont manifesté	Proposition	manifesté	Comportementale	Base	Aucun	Colere	Aucune	manifesté	avoir manifester
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_3832-3893	Les jeunes n’étaient pas d’accord et ont beaucoup manifesté. 	aetienne_1623940283470_4128-34306569	aetienne	pas d’accord	SPrep	pas d’accord	Suggeree	Base	Aucun	Colere	Aucune	pas d’ accord	pas d’ accord
PtitLibe	4128-34306569	7-12_PtitLibe8-loi_travail_grandes_mobilisations	4128-34306569_3832-3893	Les jeunes n’étaient pas d’accord et ont beaucoup manifesté. 	aetienne_1623940295258_4128-34306569	aetienne	ont beaucoup manifesté	Proposition	manifesté	Comportementale	Base	Aucun	Colere	Aucune	manifesté	avoir beaucoup manifester
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_273-437	Ce n’est qu’au XIXe (19e) siècle que les hommes politiques ont décidé de changer les choses, parce que le travail physique est dangereux pour la santé des enfants. 	aetienne_1621579834849_3035-78832116	aetienne	dangereux	SAdj	dangereux	Designee	Base	Aucun	Peur	Aucune	dangereux	dangereux
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_1853-2010	Pour que les enfants se sentent bien à l’école et ne soient pas trop fatigués, il existe des règles sur leurs conditions de travail, comme pour les adultes. 	aetienne_1621579834858_3035-78832116	aetienne	se sentent bien	Proposition	bien	Suggeree	Base	Aucun	Joie	Aucune	bien	se sentir bien
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_2189-2347	Si les enfants ne sont pas contents de leurs conditions de travail, ils peuvent toujours râler, mais ils n’ont pas le droit de faire grève, ni de manifester. 	aetienne_1621579834862_3035-78832116	aetienne	râler	Proposition	râler	Comportementale	Base	Aucun	Colere	Aucune	râler	râler
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_2189-2347	Si les enfants ne sont pas contents de leurs conditions de travail, ils peuvent toujours râler, mais ils n’ont pas le droit de faire grève, ni de manifester. 	aetienne_1621579834861_3035-78832116	aetienne	contents de leurs conditions de travail	SAdj	contents	Designee	Base	Aucun	Joie	Aucune	content	content de leur condition de travail
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_2812-2901	Il y a eu beaucoup de manifestations de professeurs pour protester contre ce changement !	aetienne_1621579834865_3035-78832116	aetienne	beaucoup de manifestations	SN	manifestations	Comportementale	Base	Aucun	Colere	Aucune	manifestation	beaucoup de manifestation
PtitLibe	3035-78832116	7-12_PtitLibe8-loi_travail_loi_travail_enfants	3035-78832116_2812-2901	Il y a eu beaucoup de manifestations de professeurs pour protester contre ce changement !	aetienne_1621579834866_3035-78832116	aetienne	protester contre ce changement	Proposition	protester	Comportementale	Base	Aucun	Colere	Aucune	protester	protester contre ce changement
PtitLibe	1652-95620437	7-12_PtitLibe8-loi_travail_Natacha	1652-95620437_110-329	Le mercredi 9 mars, des élèves ont bloqué son lycée pour montrer qu’ils n’étaient pas d’accord avec une loi que le gouvernement (les ministres) propose, qui doit modifier l’organisation du travail dans les entreprises. 	aetienne_1623941684097_1652-95620437	aetienne	ont bloqué son lycée	Proposition	bloqué son lycée	Comportementale	Base	Aucun	Colere	Aucune	bloquer son lycée	avoir bloquer son lycée
PtitLibe	1652-95620437	7-12_PtitLibe8-loi_travail_Natacha	1652-95620437_110-329	Le mercredi 9 mars, des élèves ont bloqué son lycée pour montrer qu’ils n’étaient pas d’accord avec une loi que le gouvernement (les ministres) propose, qui doit modifier l’organisation du travail dans les entreprises. 	aetienne_1623941714420_1652-95620437	aetienne	pas d’accord avec une loi que le gouvernement (les ministres) propose, qui doit modifier l’organisation du travail dans les entreprises	SPrep	pas d’accord	Suggeree	Base	Aucun	Colere	Aucune	pas d’ accord	pas d’ accord avec un loi que le gouvernement ( le ministre ) proposer , qui devoir modifier l’ organisation de travail dans le entreprise
